filename,berv,snr,nan_count,flux_median,wavelength_start,wavelength_end
2505067t.fits,-19.65687851163798,174.37275802411833,953,0.14112643104098632,1280.748220688511,1321.2491724611104
3024803t.fits,0.46386508049191505,157.94087866224606,936,0.11713437889029998,1280.7442342595923,1321.2480810743123
3018602t.fits,22.1380717611738,186.1586581919213,934,0.16220640444324852,1280.7442750667487,1321.2481181903693
2602366t.fits,25.993248782056245,104.96003233719222,938,0.056803376149677356,1280.7487855667657,1321.2492443964768
2990605t.fits,24.05413774923588,198.55159559912317,932,0.1489407944256731,1280.7441156898506,1321.2477084469162
2488145t.fits,15.68298411692732,96.00448238051496,931,0.05879909816918663,1280.7481175828063,1321.2490708068474
2637583t.fits,-26.20691164202061,172.48699512747237,924,0.12626788236294184,1280.7489322210808,1321.2492291656558
2624394t.fits,-13.031112238567502,151.8475656678905,928,0.09868389758226338,1280.7487243432688,1321.2492180338656
2733203t.fits,26.445744013897645,169.04000993808697,924,0.11937048995989988,1280.748872353652,1321.2492762181096
2624697t.fits,-14.17169101837949,93.47309905346923,937,0.046528569672679924,1280.748717321947,1321.2492261500336
2868097t.fits,25.93231619291169,187.18956242394336,964,0.15017507773563737,1280.7463749753485,1321.248479064822
2763278t.fits,4.9666861944065595,189.91248400962522,929,0.13990702914975867,1280.7487431578713,1321.2493828674353
2518559t.fits,-25.68194317800523,146.464539445481,939,0.09593523288393803,1280.748463818942,1321.2491701167794
2885613t.fits,-12.377885763506029,148.4300717701384,955,0.07281992886878826,1280.7466705302775,1321.2485732230984
2990454t.fits,23.85722980898855,189.89087778104792,930,0.1330134222929294,1280.7441506805926,1321.247714385053
2601661t.fits,26.396179366050816,170.44494219456,926,0.1180922661372304,1280.7488139066738,1321.2492632408962
2920943t.fits,-20.66265302623439,191.151735403491,932,0.13433703260726262,1280.7474913480432,1321.2484769852558
2399972t.fits,23.470123479367803,109.51604347035997,943,0.11999111294698911,1280.7519795538892,1321.25292381944
2600675t.fits,26.526289446241876,179.7979132290324,927,0.130036249603007,1280.7487522891117,1321.249267897909
2618777t.fits,-0.40424972204259363,127.97208710528632,947,0.08355622184365596,1280.748672185972,1321.2492133166218
2376220t.fits,24.628774354341207,96.26912984635398,945,0.08329771239021874,1280.7517817829887,1321.252833880176
3036573t.fits,-22.05029358645319,159.6315325334578,951,0.1173255743510374,1280.7441477865116,1321.247798859395
2921088t.fits,-20.382045441214114,172.76222925275138,933,0.11113638431888997,1280.7475372746887,1321.2485095189322
2871113t.fits,20.514756812743805,130.09748266270142,942,0.06438512935896615,1280.7466951724734,1321.2485355122933
2763685t.fits,3.808802403629858,162.24217516184945,933,0.10673232784675976,1280.7488039810478,1321.2493857561174
3015311t.fits,25.645946738526362,168.84747039380494,928,0.12757194617980183,1280.7443117015318,1321.2477559001863
2516991t.fits,-26.344766611577274,164.11450439004267,933,0.11693228412515674,1280.7483123032384,1321.2492218852099
2872561t.fits,17.429261956894454,185.41181542544965,931,0.12151204623856969,1280.7467471698308,1321.2485712056005
2504691t.fits,-19.176887486655477,111.98939279536287,961,0.06634808626295097,1280.7482195262598,1321.2491955124162
2762569t.fits,6.536608887808782,164.57106817373275,939,0.10883822564870493,1280.7487170838363,1321.2493695951982
2632163t.fits,-22.852951398206688,188.84023995123187,925,0.14686365631665596,1280.7488324151332,1321.249244739075
2446509t.fits,-25.68626587926457,149.14048517578644,933,0.13000038473175862,1280.7527267468372,1321.2538783825073
2437203t.fits,-26.17883812591258,152.4538410185603,964,0.13560022150168585,1280.752761509438,1321.2539468075236
2623780t.fits,-11.919050125347747,193.68764131185927,935,0.15161598909937019,1280.7486902014252,1321.2492325286096
2399656t.fits,23.765242665999594,105.07505977876647,943,0.10956578040910173,1280.7520381632837,1321.2529308741814
3019641t.fits,19.946709003769836,72.33392068767263,932,0.03310068875626426,1280.7442839846217,1321.2480907525946
2502852t.fits,-15.484279973906792,143.45864090936388,932,0.10121005779912642,1280.7484287888497,1321.249143991453
2425922t.fits,2.3473314881914056,147.86544146032708,976,0.2859992591564476,1280.7530963539823,1321.2541609600867
2446947t.fits,-25.462239994173938,98.38567819852057,952,0.0654099190981154,1280.752449610026,1321.2539708296626
2746500t.fits,24.037505530023537,166.35159674416843,927,0.1132673612670641,1280.748763166918,1321.2493405569935
3018472t.fits,22.265663281361828,197.90087431383466,936,0.18195960653399817,1280.7443215946805,1321.2480177061902
2606548t.fits,21.738376633830097,159.64600069849953,928,0.10771211780989506,1280.7487765739384,1321.249254329864
2882818t.fits,-4.714191556167249,200.8212360082628,924,0.1401645090860217,1280.7468653054,1321.2485511883963
2883366t.fits,-6.417133836009333,192.20211152592785,932,0.1304367813379545,1280.746919094191,1321.2485590485435
2898532t.fits,-26.212657888240543,139.08517810626824,923,0.07078631756009741,1280.7471066920643,1321.2485018715092
2662726t.fits,-24.42729735641802,200.4134892770688,942,0.13841414917505884,1280.7488723169056,1321.2493363017907
2620898t.fits,-4.869989929856368,159.8641983687854,924,0.12327300040439948,1280.7487612701022,1321.2492034608947
2305325t.fits,-26.310814571141663,275.86718333116147,967,0.19203123160758936,1280.7520414453998,1321.2530134643114
2305626t.fits,-26.284961727576796,277.7919624357675,933,0.1899987154135344,1280.7519911027998,1321.2529924849207
2892517t.fits,-22.806129660396245,199.15784484932792,921,0.13984810969921416,1280.74715150538,1321.2484672117694
2517178t.fits,-26.145143661645122,177.66375256684276,935,0.13590988958051553,1280.7483287597383,1321.2492331219582
2899425t.fits,-26.251743330190706,203.667519380922,929,0.14307087750776712,1280.7471078178266,1321.248548289843
2512279t.fits,-24.82516887942573,187.68373006027838,932,0.14654551715550276,1280.7484314027135,1321.2491473713742
2890083t.fits,-18.113163599465096,176.79796288659946,941,0.10882646126043326,1280.7459815693203,1321.2484923163524
2425728t.fits,2.834758878557376,144.20173252340442,960,0.2697533062249119,1280.752998021911,1321.2542501696068
2731857t.fits,26.516966367129374,194.6242984572332,934,0.15213568832305502,1280.748928482174,1321.2492722993152
2846108t.fits,18.915016213749066,115.42159537082091,937,0.049989492776074146,1280.7459245165762,1321.2485445767363
2305346t.fits,-26.444560478927233,270.25118238397573,977,0.18499341635247796,1280.7520414453998,1321.2530134643114
3061832t.fits,-26.193241391410208,163.80946172547104,927,0.09442316484816368,1280.744205174937,1321.2478648903705
2445939t.fits,-26.008718445448086,130.07869446516014,935,0.10382920575369577,1280.7525255235012,1321.2539142651444
2305645t.fits,-26.402547050747717,271.9841267087418,936,0.18160185934817663,1280.7519911027998,1321.2529924849207
2886595t.fits,-14.704957059765162,195.80996198145348,925,0.13097922178461938,1280.746242857588,1321.2486256692002
2516560t.fits,-26.28531499686508,185.18113369394766,933,0.1457244885073683,1280.7483442126465,1321.249181284577
2305329t.fits,-26.336279612434247,275.88185028145097,972,0.19134252445684394,1280.7520414453998,1321.2530134643114
2759697t.fits,14.435832320751192,190.46044197562256,927,0.1321001011565717,1280.7488837838423,1321.2493058880038
2883522t.fits,-6.86688094516223,188.97916213405102,928,0.12586537283458576,1280.7469908373469,1321.2485698440528
2638302t.fits,-26.233499999542193,200.63331706372688,924,0.1675361216452892,1280.7488472636924,1321.2492461441554
2886320t.fits,-14.203347293101098,175.68439695014425,925,0.1037389922802476,1280.7462385466242,1321.2485914082977
3013123t.fits,26.39534379062817,193.4775168846367,929,0.15912209706317176,1280.744190106972,1321.2476799062256
2619506t.fits,-1.7288395466937954,180.1722469185286,927,0.15096716391228873,1280.7487918105537,1321.2491633197067
2846740t.fits,20.820085878711247,158.11571890936722,929,0.08725675439890926,1280.7460290065535,1321.2485329967008
3024016t.fits,2.6882124501662292,162.56598572623727,924,0.12214785842238668,1280.7443512474415,1321.2481039955105
2493001t.fits,5.418288400850808,110.05599603535418,935,0.07292905045257704,1280.7483235263983,1321.2490338575958
2512551t.fits,-25.186720827450543,175.34575651815703,987,0.13252328260044238,1280.748432461473,1321.2491510213474
2504544t.fits,-18.8016859271444,123.9300650552666,943,0.07786001631896108,1280.7483179377955,1321.2491810218992
2882978t.fits,-5.138899240652222,125.73172664072605,926,0.06017309741003412,1280.7469178404667,1321.2485754435797
2882383t.fits,-3.562695405265894,207.29510636207968,924,0.14714774169841643,1280.7466608565858,1321.2485465883046
2618580t.fits,0.18906354202423287,134.8022145631486,927,0.09026173046114971,1280.7486386506778,1321.249189396628
2882680t.fits,-4.237207250251801,189.9550299676225,926,0.1272497279277781,1280.7468860168835,1321.2485391204502
2487655t.fits,16.739249180725242,150.00375088897502,930,0.1225572342631881,1280.7481770383326,1321.2490267588687
2619194t.fits,-1.3080786112399858,189.43438191217527,939,0.16538734196603003,1280.7486455950598,1321.2492144211733
3062840t.fits,-26.26035083301774,187.60427751135876,927,0.11976319070615095,1280.744237346553,1321.2477627964593
2620692t.fits,-4.4354840501915165,161.7254790087746,924,0.12539805110617752,1280.748829263816,1321.2491860256168
2470203t.fits,23.257692159613715,152.96249174094947,937,0.11553372614597998,1280.7482345775684,1321.248928921394
2882536t.fits,-3.937245231156605,178.4008796283818,925,0.1127493739423906,1280.746684945077,1321.2485430758554
2488339t.fits,15.287762614084633,159.30139185424676,930,0.13621523510781183,1280.74815197841,1321.2490436399366
2515636t.fits,-26.216188070903886,168.06564666649987,930,0.1222465022594057,1280.7483684301133,1321.249201584588
2885773t.fits,-12.746927657032236,186.04289994332254,933,0.1095345893813359,1280.746405891235,1321.2485640885147
2509821t.fits,-23.984201333346086,187.21533364634678,933,0.14937182893920414,1280.7485340866965,1321.2490893097709
2630360t.fits,-21.12554676110885,186.8008931892168,922,0.14630382637475753,1280.7488499189944,1321.2492224946989
2871254t.fits,20.338183782825702,189.61809583162062,935,0.12776774860855283,1280.7467201401562,1321.248524424487
2509400t.fits,-23.73095281935974,122.4732952869847,935,0.07224600361136999,1280.7483874889656,1321.249090744751
3025395t.fits,-1.8608095705417649,177.18266519572444,926,0.14045410370938827,1280.7443357788218,1321.248064646224
3019203t.fits,20.774935962345044,179.66795196366277,935,0.15619598548265903,1280.7442373541373,1321.2480741449567
2606742t.fits,21.49627864745386,190.09035767486554,925,0.1452723848293009,1280.748743954685,1321.2492462002924
3036337t.fits,-21.559085832516402,188.66879846495948,942,0.15975524344692288,1280.7441582754655,1321.2477755929058
2618217t.fits,0.8358790169149285,132.16696778900982,938,0.08790729326375972,1280.7486707646603,1321.249192308141
2492815t.fits,5.727239927299939,132.98282807888353,931,0.1005606573793094,1280.7483044746657,1321.249056343406
2629775t.fits,-20.52332969638219,186.75574187931974,920,0.1443414835417441,1280.748820721591,1321.2491937158266
2762028t.fits,8.024914745744145,191.9289633858613,940,0.14307398089025425,1280.7487002333075,1321.249399694816
2492434t.fits,6.526909952225157,152.93221102030523,930,0.12521346641484055,1280.7483440378278,1321.2490709323351
2763453t.fits,4.532476948706078,196.10252177560096,929,0.148120593478457,1280.7487669980098,1321.2493746513837
2492158t.fits,7.109797910069561,156.2908331038021,936,0.1276072460017567,1280.7482884003468,1321.2490369753607
2584449t.fits,24.073579537778514,167.94266644584232,939,0.11584899054091452,1280.7487079392495,1321.2492217602748
2515386t.fits,-26.185698320578663,99.51453523306799,964,0.050543285640833546,1280.7483786453665,1321.249175764076
2759491t.fits,14.84232680204802,187.27353497645612,927,0.12859953980468106,1280.7488870447187,1321.2493279801593
2503995t.fits,-17.622008734511265,161.41458520670787,945,0.12550350026701174,1280.7482981292123,1321.249157502032
2637849t.fits,-26.2233126721087,205.0261278669273,920,0.17290646401908116,1280.7488444210996,1321.2492417079648
2989857t.fits,23.013574985659645,129.25195026946201,938,0.06550689299154236,1280.7441474066839,1321.2477560242664
2305114t.fits,-26.30793182321587,261.9702463249068,949,0.17271034705932958,1280.7520821232526,1321.252957988617
2375265t.fits,22.630055485841854,99.37594085780235,944,0.10148517782568202,1280.7519654891992,1321.2527228322872
2607895t.fits,19.816665502925353,198.7792508053847,933,0.15667998420864374,1280.748745916398,1321.2492704585973
3014631t.fits,25.97168129146928,195.05797848646606,932,0.16477919240639538,1280.7441797609972,1321.2476711965307
2747401t.fits,22.835922158416082,163.22020417494417,958,0.11125912164054569,1280.7487734407962,1321.2493731103546
2921863t.fits,-18.873576728246185,143.04287936901628,923,0.0796944598526206,1280.7475229527693,1321.2484897645772
2759876t.fits,14.085975010812003,171.78518776144358,936,0.11249527275695803,1280.748942418898,1321.2493287036434
2539694t.fits,-20.72527883840917,199.09805836018427,944,0.16132680695235535,1280.7484909608884,1321.2491594835274
2518349t.fits,-25.794761256611743,143.38729960452295,935,0.09294931167704899,1280.7484299544212,1321.2491782145119
3062178t.fits,-26.328142633562823,207.06501818582475,926,0.14141362123670825,1280.7440924597959,1321.2478492672988
2606384t.fits,21.764036325623536,161.63085842804495,925,0.11055455984479713,1280.7488241632782,1321.2492647613212
3019638t.fits,19.955488168081395,113.65064159613868,932,0.06948935555618527,1280.7442839846217,1321.2480907525946
2469444t.fits,22.319294797697378,151.61008384238144,944,0.11419134967946527,1280.7481676954012,1321.2488854469507
3013272t.fits,26.424887333577324,192.51275704957737,929,0.15781896181980623,1280.7441723829993,1321.2476930573232
2746116t.fits,24.3616372707083,188.41930280601002,941,0.14074908183062723,1280.748792480184,1321.249307797447
2498662t.fits,-6.341209425670857,103.387672461419,943,0.05988518182889927,1280.7484201400937,1321.2490067936442
3021446t.fits,10.847909636271812,188.9090390033916,962,0.16803022683989144,1280.7443231839343,1321.2481404247706
2877070t.fits,5.768246273407825,204.34176783271542,936,0.14128018364872452,1280.7468421514182,1321.2485385848654
2899880t.fits,-26.14651974548694,175.7205938418986,921,0.10868257610835828,1280.7471413427986,1321.2485417004316
2920456t.fits,-21.47164928363158,182.62540384511897,950,0.12426269805833262,1280.7475898543494,1321.2484364140987
2491412t.fits,8.866546812556104,168.26794722372375,928,0.14304659475711132,1280.7482201169066,1321.2490472774907
2305514t.fits,-26.380911223271095,250.8995199217253,936,0.14886907629204377,1280.7520292905149,1321.253015273904
2636428t.fits,-25.986634996960664,171.09558273232236,927,0.12568538315572222,1280.7488276157435,1321.2492481529357
2376217t.fits,24.636644177544333,120.51531557619539,945,0.12015194479934924,1280.7517817829887,1321.252833880176
2305333t.fits,-26.37026945001459,274.77775960195487,972,0.19025312313507176,1280.7520414453998,1321.2530134643114
3062517t.fits,-26.243890618777176,133.0970646640343,939,0.06278958574814843,1280.7442202476275,1321.2478001764
2504881t.fits,-19.38934030991007,160.4277841229465,956,0.12315459057240992,1280.7482266925513,1321.2491752115463
3062014t.fits,-26.438144340792853,193.2014104745987,925,0.12604821648163025,1280.744212186226,1321.247789430413
2991174t.fits,24.82721145166262,181.50256611238694,936,0.12509318891365812,1280.7436597543,1321.2476713289716
2515845t.fits,-26.2248941900208,153.42018202211136,930,0.10384835423531641,1280.7484391767,1321.2491571428286
2305630t.fits,-26.310484390188112,276.39840750248675,934,0.18855725662101863,1280.7519911027998,1321.2529924849207
3029024t.fits,-13.396871870244945,163.31867514469238,925,0.12567993152524565,1280.7442135079116,1321.247881750684
2893534t.fits,-23.99898672072876,150.2788780677079,925,0.0825639128866714,1280.7470156167567,1321.2485324768054
2519210t.fits,-25.391804404529037,175.40051550911772,937,0.1319963712793045,1280.7483829971393,1321.2491744340869
2516282t.fits,-26.23727023083803,149.85060696971664,944,0.1005023123304193,1280.748417331512,1321.249171093316
2892890t.fits,-23.222770413079907,187.41374203281597,921,0.1242500540540303,1280.7469111029689,1321.248514514372
2664843t.fits,-22.385520666930034,167.43626942280954,925,0.10269703555199543,1280.7489932398319,1321.249318918
2872855t.fits,16.6516101197084,164.9165643474721,956,0.09835820218591242,1280.7468021950606,1321.2485135508366
2456237t.fits,-17.537026077396746,113.03933430785757,942,0.09608322938723984,1280.7531003789372,1321.253830612035
2517604t.fits,-26.07674762161582,187.98024606486422,945,0.14981040651112126,1280.7484654387326,1321.2491683023889
2399661t.fits,23.74646816882007,104.67911350082876,943,0.10940570209786601,1280.7520381632837,1321.2529308741814
3026024t.fits,-3.1015543648785786,127.02552591884299,931,0.07788014659533446,1280.7443279343624,1321.2480709554347
3025877t.fits,-2.7879183681032527,196.6018837398044,928,0.17142042678292685,1280.7442440643326,1321.2480810676589
2517395t.fits,-26.112909431836425,188.63297029406888,934,0.15118294619210243,1280.74833609375,1321.249199299148
2400804t.fits,22.54152605160215,120.45818786203215,945,0.13455203001791158,1280.7519885887036,1321.2529978020543
2632876t.fits,-23.375114707801398,186.71671439180764,920,0.1439524550427832,1280.7489218055282,1321.2492246705046
2437832t.fits,-26.350489574520136,42.09028907544288,992,0.01910056416373676,1280.7527059617676,1321.253903891138
2922011t.fits,-18.551425595595788,161.8547798905734,930,0.09943927274014484,1280.74755314748,1321.2484293978712
2447145t.fits,-25.445444074093803,146.20516894874487,954,0.12544378573681722,1280.7525945511265,1321.2539125112403
2513412t.fits,-25.677959144164543,184.3235861780029,932,0.1422327742320817,1280.7484629040882,1321.2491232365392
2487201t.fits,17.446990427270684,138.74644979148917,932,0.10756738188652795,1280.7481402355356,1321.2490741031568
2637356t.fits,-26.20032437014724,193.80657644253571,928,0.15781012557690088,1280.7488605100086,1321.249246915967
2624698t.fits,-14.174703414971388,86.85942485141493,936,0.041468612245189544,1280.748717321947,1321.2492261500336
2491812t.fits,7.728046327023364,150.08032079460042,970,0.11898975210580191,1280.7482620320168,1321.2490609975646
2883519t.fits,-6.857681590492586,186.48041416276672,928,0.12288815434939648,1280.7469908373469,1321.2485698440528
3020073t.fits,19.085717279213956,199.1169655733834,932,0.1784064345668003,1280.7442826511904,1321.2481133050376
2425437t.fits,3.068306059737489,111.72337120090654,950,0.1799831830866513,1280.7527831579227,1321.2536982728295
2869007t.fits,24.848469294478328,153.0147064076389,936,0.1018525740905763,1280.7462397954107,1321.2485408098405
2664645t.fits,-22.603149262583106,179.86666432947473,935,0.11517871624054375,1280.748887904788,1321.24935620893
2505068t.fits,-19.659754674460398,171.8061879080473,953,0.1366334310337353,1280.748220688511,1321.2491724611104
2886317t.fits,-14.194869907873501,181.23403719016204,925,0.10959107286930972,1280.7462385466242,1321.2485914082977
2503785t.fits,-16.941595216486494,89.82198755413371,935,0.04597074969680196,1280.7482338298796,1321.24917677807
3019779t.fits,19.814998175905362,165.43474951616307,934,0.12753501619936325,1280.7442386395414,1321.2480671818926
3024800t.fits,0.47116277720727723,160.70482948064023,937,0.12091441325684286,1280.7442342595923,1321.2480810743123
2990606t.fits,24.05203099171199,197.63680228676432,932,0.14744760042717608,1280.7441156898506,1321.2477084469162
2488146t.fits,15.679794592044844,94.48117448608998,931,0.05716623702886484,1280.7481175828063,1321.2490708068474
2602365t.fits,25.99578049369376,120.00130158672833,938,0.07008660586218385,1280.7487855667657,1321.2492443964768
2623561t.fits,-11.566534325420259,175.77806460709448,919,0.1292301667102294,1280.748761513122,1321.2491969141365
2871844t.fits,19.097442691427965,170.9133719574048,935,0.10567276794588583,1280.7467474983011,1321.2485436548495
2499234t.fits,-7.258215036663695,165.62666211177384,932,0.13423691097285195,1280.7483059201352,1321.2490532661338
2516557t.fits,-26.27778514323681,176.2686457474189,932,0.13317062250437967,1280.7483442126465,1321.249181284577
2400362t.fits,22.807095432300564,116.3883624490951,943,0.1274405348703629,1280.7518964462672,1321.2530132162779
2876201t.fits,7.240596411016026,192.97593624333442,936,0.12651733736121445,1280.74693243302,1321.2485734373524
2900520t.fits,-25.894526046667025,89.08255575033033,930,0.03256087227875197,1280.747286835964,1321.2484429868284
3062671t.fits,-26.278296854776052,119.17866328470502,931,0.05180490705268822,1280.7441654775278,1321.2477948829533
2491972t.fits,7.311827244988074,157.88584998929227,942,0.1286384477855534,1280.7483126622947,1321.2491010781798
2663442t.fits,-23.653701878741373,188.18686787111767,953,0.12421305516256571,1280.7489524335747,1321.249330808644
2516770t.fits,-26.189436147912396,175.0773619833167,932,0.13179583937080688,1280.7482238680866,1321.2492450678149
2498495t.fits,-5.995385910591265,159.2277511358039,929,0.12367013705710705,1280.748314348864,1321.2489823473288
2425919t.fits,2.3577868155995065,147.0329901687265,976,0.2839412163907149,1280.7530963539823,1321.2541609600867
2454116t.fits,-20.974522848911022,137.61678748205173,942,0.11395042351598256,1280.7530139447256,1321.2538546268988
2493380t.fits,4.854943151766388,168.3994503208299,962,0.15102249834984413,1280.7484056667417,1321.249019956144
3014919t.fits,25.802983812004918,195.65808619066635,928,0.16647551063441998,1280.7441407924427,1321.2476893592582
2425557t.fits,3.2682351008833077,146.08955835364307,951,0.2840778950156169,1280.753045515087,1321.2541992524073
2885398t.fits,-11.584971025348846,110.71799988847397,934,0.043132961873508686,1280.7466682002816,1321.2485457578978
2515390t.fits,-26.198117309052165,106.54579146010539,965,0.056531978188058614,1280.7483786453665,1321.249175764076
2883115t.fits,-5.491657924047155,98.96606647954917,939,0.04086077034703354,1280.7469093765837,1321.2485356074624
2618390t.fits,0.49787620329859805,155.62366400971555,925,0.11620186394188003,1280.748755203554,1321.2491842961522
2503412t.fits,-16.44831482835466,166.09002746144301,933,0.12982405407135772,1280.7483481651193,1321.24910680657
2620284t.fits,-3.57380620418127,197.66211534466655,925,0.1791241435742321,1280.748805995602,1321.2491703169608
2763099t.fits,5.3909591927055205,178.3474138786298,929,0.12569972163055265,1280.7488488941187,1321.2493801705398
2469997t.fits,23.137891719706165,143.4502057965335,939,0.10280602150740498,1280.7481880363603,1321.2489426734448
2872986t.fits,16.52133655662417,182.1099759107966,939,0.11856060856784852,1280.746689048217,1321.2484827199953
2469048t.fits,20.72571242317267,147.98624856274012,942,0.11033882871222564,1280.7481436994128,1321.2488795310724
2497601t.fits,-4.280989462633766,174.83012032325843,929,0.1472484984700777,1280.7483309447005,1321.2490924487581
2499432t.fits,-7.687984953734439,163.08663167822726,930,0.12964190828922623,1280.7480836614675,1321.2491032625942
2846739t.fits,20.821279004398384,161.96740191689716,929,0.09125235728884945,1280.7460290065535,1321.2485329967008
2497996t.fits,-5.069164351997989,172.94518046656515,934,0.1434844822820811,1280.7482986463756,1321.2490458119707
2401654t.fits,21.31488001678293,118.18927011149341,942,0.13293851157946773,1280.7520325925686,1321.2529888850588
2483272t.fits,26.28393431991299,146.01011483606928,940,0.11495663603178348,1280.7481222408105,1321.2490979892398
2664207t.fits,-23.0420664783637,157.8971442408223,936,0.09180519410773522,1280.7488716684113,1321.2493555186525
2901016t.fits,-25.688578548612234,195.3245532012345,940,0.1304175770026682,1280.7473306891193,1321.2484873214687
2502722t.fits,-15.190789454671068,158.70742560979446,963,0.11748971709294946,1280.748342094005,1321.2491397936708
3062839t.fits,-26.25777009642921,190.02530128309184,927,0.12252222794442547,1280.744237346553,1321.2477627964593
2469806t.fits,22.839750872145213,132.46667325234364,936,0.08962361381843133,1280.7481356292803,1321.2489573866262
2400164t.fits,23.308331184543775,116.50967846926935,943,0.12852156685810587,1280.7520079382396,1321.2529577399634
2600827t.fits,26.541238468723847,194.1785650279069,929,0.1487090801673005,1280.7488808709597,1321.2492374947706
2459288t.fits,-16.49448788934835,107.28091555024433,962,0.08388746917829981,1280.753164517434,1321.2540575761366
2518345t.fits,-25.775251094168034,104.82247495147875,933,0.05466030926305036,1280.7484299544212,1321.2491782145119
2637133t.fits,-26.156791890342,200.018574096867,928,0.16653676412442114,1280.7487857062195,1321.2492557282799
2665537t.fits,-21.642228321553887,191.76919375816155,932,0.12859151729271578,1280.7489849897613,1321.249402337913
2505262t.fits,-20.03778057411919,153.0035796128112,945,0.1109251534529025,1280.7481182803235,1321.2492130077874
2872283t.fits,18.212564808425107,146.82257910113947,954,0.0803208357332516,1280.746831818476,1321.2485371457817
2497807t.fits,-4.727835697319385,151.87365647313953,936,0.11446503798193479,1280.7482896080378,1321.2490496885964
2518061t.fits,-25.857048579601805,176.99354711742555,930,0.1351104891572114,1280.748264621587,1321.2491538772642
2518562t.fits,-25.688937899455574,169.90491093970073,939,0.12492297533818648,1280.748463818942,1321.2491701167794
2921089t.fits,-20.38385501975388,163.98137261455878,933,0.10134403372062048,1280.7475372746887,1321.2485095189322
3036572t.fits,-22.047331120060992,155.73068025627467,951,0.11198759968591143,1280.7441477865116,1321.247798859395
2618776t.fits,-0.4014363937235613,135.88620811369202,947,0.09242774178810637,1280.748672185972,1321.2492133166218
2600674t.fits,26.528725407278394,180.32227317439688,927,0.130313161450718,1280.7487522891117,1321.249267897909
2872560t.fits,17.43217906383061,192.7808977307752,931,0.13065538957563302,1280.7467471698308,1321.2485712056005
2516990t.fits,-26.342807206458783,139.5933398069289,933,0.08788535276211282,1280.7483123032384,1321.2492218852099
3015310t.fits,25.64817681549767,136.34789439576232,928,0.0865446481104504,1280.7443117015318,1321.2477559001863
2871112t.fits,20.517607131778036,122.38894782899446,943,0.057756955464447216,1280.7466951724734,1321.2485355122933
2601660t.fits,26.398498659576855,178.40992379369547,926,0.1279070144594459,1280.7488139066738,1321.2492632408962
2920942t.fits,-20.660778202656253,192.7085651188465,932,0.13631187101050163,1280.7474913480432,1321.2484769852558
2990455t.fits,23.85513995729504,190.2240615241427,930,0.1329760786817205,1280.7441506805926,1321.247714385053
2885612t.fits,-12.375205967023138,156.1855291557953,955,0.07962491496097844,1280.7466705302775,1321.2485732230984
2763279t.fits,4.963740982557532,192.66667604316248,929,0.1435888377080575,1280.7487431578713,1321.2493828674353
2868096t.fits,25.934879302945706,190.35739515162402,964,0.1543444053637098,1280.7463749753485,1321.248479064822
2620899t.fits,-4.873045308686247,164.69837521663456,924,0.12967351237419178,1280.7487612701022,1321.2492034608947
2762404t.fits,6.877574227694593,183.22619081125166,954,0.13272871310110246,1280.7487461447256,1321.2493558518124
2662727t.fits,-24.429280926264454,201.62124564451588,942,0.13841576167717123,1280.7488723169056,1321.2493363017907
2898533t.fits,-26.215284449024704,126.38355652596049,923,0.05947562836520422,1280.7471066920643,1321.2485018715092
2882819t.fits,-4.717262155676358,200.65718065887665,924,0.14078439389409908,1280.7468653054,1321.2485511883963
2883367t.fits,-6.420191869077079,191.50910436435137,932,0.12956421101545595,1280.746919094191,1321.2485590485435
2899424t.fits,-26.249183365661217,203.63767409369842,929,0.1428644928365034,1280.7471078178266,1321.248548289843
2512278t.fits,-24.822377655976172,181.77900639463576,932,0.1393554707822185,1280.7484314027135,1321.2491473713742
2517179t.fits,-26.147633688973826,178.68987762773833,935,0.13695010162481347,1280.7483287597383,1321.2492331219582
2892516t.fits,-22.803149213777484,194.98424573731538,921,0.1337219723164498,1280.74715150538,1321.2484672117694
2305627t.fits,-26.29136152467104,280.4857151091613,934,0.19260732137869652,1280.7519911027998,1321.2529924849207
2305324t.fits,-26.304347308257416,279.8221731434401,965,0.19738599489638134,1280.7520414453998,1321.2530134643114
3019343t.fits,20.74384356266194,194.3815405566759,945,0.17969245868161257,1280.7442728957085,1321.248036641455
2483269t.fits,26.291154987747053,140.6510615739337,940,0.10741624503043787,1280.7481222408105,1321.2490979892398
3019640t.fits,19.949638079972125,94.43526403192948,932,0.050709490892350904,1280.7442839846217,1321.2480907525946
2623781t.fits,-11.922082832188053,190.99060196090997,935,0.14786482778052126,1280.7486902014252,1321.2492325286096
2399657t.fits,23.761852713307043,112.20833862918411,943,0.12180391972384773,1280.7520381632837,1321.2529308741814
2446508t.fits,-25.683862492702293,149.71122769735456,933,0.13067297332495387,1280.7527267468372,1321.2538783825073
2437202t.fits,-26.17586809011966,150.40203087231788,964,0.1320464324347827,1280.752761509438,1321.2539468075236
3015179t.fits,25.612680862780575,91.4015670781421,929,0.04333280958371545,1280.7442290122935,1321.2477081412358
2632162t.fits,-22.85010652244697,190.795703458994,923,0.15012777551820752,1280.7488324151332,1321.249244739075
2504690t.fits,-19.174221305947547,105.83715150798713,961,0.06012462681673644,1280.7482195262598,1321.2491955124162
2746501t.fits,24.03467335943143,170.52791523392963,927,0.1183975362146998,1280.748763166918,1321.2493405569935
